# ModEM impedance responses for   ModEM impedance responses for Created using EMTOOLS                                                
#   Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                              
>  Off_Diagonal_Impedance
>  exp(+i\omega t)
>  [V/m]/[A/m]
>     0.00
>     0.000    0.000
>      1   272
 4.000000E+00             Line_f1_1_1             0.000    0.000      -1000.000      -2000.000        400.010     ZXY   1.013044E-03   1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_1             0.000    0.000      -1000.000      -2000.000        400.010     ZYX  -1.013044E-03  -1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_2             0.000    0.000       -800.000      -2000.000        400.010     ZXY   1.013044E-03   1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_2             0.000    0.000       -800.000      -2000.000        400.010     ZYX  -1.013044E-03  -1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_3             0.000    0.000       -600.000      -2000.000        400.010     ZXY   1.013044E-03   1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_3             0.000    0.000       -600.000      -2000.000        400.010     ZYX  -1.013044E-03  -1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_1_4             0.000    0.000       -400.000      -2000.000        400.010     ZXY   1.014460E-03   1.186515E-03   1.000000E+13
 4.000000E+00             Line_f1_1_4             0.000    0.000       -400.000      -2000.000        400.010     ZYX  -8.908220E-04  -1.285265E-03   1.000000E+13
 4.000000E+00             Line_f1_1_5             0.000    0.000       -200.000      -2000.000        400.010     ZXY   1.014817E-03   1.189730E-03   1.000000E+13
 4.000000E+00             Line_f1_1_5             0.000    0.000       -200.000      -2000.000        400.010     ZYX  -8.110023E-04  -1.366058E-03   1.000000E+13
 4.000000E+00             Line_f1_1_6             0.000    0.000          0.000      -2000.000        400.010     ZXY   1.014251E-03   1.183232E-03   1.000000E+13
 4.000000E+00             Line_f1_1_6             0.000    0.000          0.000      -2000.000        400.010     ZYX  -7.793861E-04  -1.387392E-03   1.000000E+13
 4.000000E+00             Line_f1_1_7             0.000    0.000        200.000      -2000.000        400.010     ZXY   1.014577E-03   1.187250E-03   1.000000E+13
 4.000000E+00             Line_f1_1_7             0.000    0.000        200.000      -2000.000        400.010     ZYX  -8.045708E-04  -1.354784E-03   1.000000E+13
 4.000000E+00             Line_f1_1_8             0.000    0.000        400.000      -2000.000        400.010     ZXY   1.014203E-03   1.183615E-03   1.000000E+13
 4.000000E+00             Line_f1_1_8             0.000    0.000        400.000      -2000.000        400.010     ZYX  -8.827486E-04  -1.272612E-03   1.000000E+13
 4.000000E+00             Line_f1_1_9             0.000    0.000        600.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_9             0.000    0.000        600.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_10            0.000    0.000        800.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_10            0.000    0.000        800.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_11            0.000    0.000       1000.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_11            0.000    0.000       1000.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_12            0.000    0.000       1200.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_12            0.000    0.000       1200.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_13            0.000    0.000       1400.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_13            0.000    0.000       1400.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_14            0.000    0.000       1600.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_14            0.000    0.000       1600.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_15            0.000    0.000       1800.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_15            0.000    0.000       1800.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_16            0.000    0.000       2000.000      -2000.000        400.010     ZXY   1.012836E-03   1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_1_16            0.000    0.000       2000.000      -2000.000        400.010     ZYX  -1.012836E-03  -1.176417E-03   1.000000E+13
 4.000000E+00             Line_f1_2_1             0.000    0.000      -1000.000      -1750.000        400.010     ZXY   1.013044E-03   1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_2_1             0.000    0.000      -1000.000      -1750.000        400.010     ZYX  -1.013044E-03  -1.178270E-03   1.000000E+13
 4.000000E+00             Line_f1_2_2             0.000    0.000       -800.000      -1750.000        400.010     ZXY   1.013044E-03   1.178270E-03   1.000000E+13
